FullGeoName,Year,Travel status,County,Count,Legend,Notes
"FL, Leon",2022,Travel associated,12073,1 to 4,1 to 4,"FL, Leon County"
"FL, Manatee",2022,Travel associated,12081,1 to 4,1 to 4,"FL, Manatee County"
"FL, Martin",2022,Travel associated,12085,1 to 4,1 to 4,"FL, Martin County"
"FL, Monroe",2022,Travel associated,12087,1 to 4,1 to 4,"FL, Monroe County"
"FL, Pasco",2022,Travel associated,12101,1 to 4,1 to 4,"FL, Pasco County"
"FL, St Johns",2022,Travel associated,12109,1 to 4,1 to 4,"FL, St. Johns County"
"FL, Santa Rosa",2022,Travel associated,12113,1 to 4,1 to 4,"FL, Santa Rosa County"
"FL, Suwannee",2022,Travel associated,12121,1 to 4,1 to 4,"FL, Suwannee County"
"FL, Volusia",2022,Travel associated,12127,1 to 4,1 to 4,"FL, Volusia County"
"GA, De Kalb",2022,Travel associated,13089,1 to 4,1 to 4,"GA, DeKalb County"
"GA, Oconee",2022,Travel associated,13219,1 to 4,1 to 4,"GA, Oconee County"
"HI, Honolulu",2022,Travel associated,15003,1 to 4,1 to 4,"HI, Honolulu, City and County of"
"HI, Kauai",2022,Travel associated,15007,1 to 4,1 to 4,"HI, Kauai County"
"IL, Champaign",2022,Travel associated,17019,1 to 4,1 to 4,"IL, Champaign County"
"IL, Du Page",2022,Travel associated,17043,1 to 4,1 to 4,"IL, DuPage County"
"IL, Kane",2022,Travel associated,17089,1 to 4,1 to 4,"IL, Kane County"
"IL, Kendall",2022,Travel associated,17093,1 to 4,1 to 4,"IL, Kendall County"
"IL, Lake",2022,Travel associated,17097,1 to 4,1 to 4,"IL, Lake County"
"IL, Will",2022,Travel associated,17197,1 to 4,1 to 4,"IL, Will County"
"IN, Hendricks",2022,Travel associated,18063,1 to 4,1 to 4,"IN, Hendricks County"
"IN, Johnson",2022,Travel associated,18081,1 to 4,1 to 4,"IN, Johnson County"
"IN, Marion",2022,Travel associated,18097,1 to 4,1 to 4,"IN, Marion County"
"IN, Monroe",2022,Travel associated,18105,1 to 4,1 to 4,"IN, Monroe County"
"IN, Tippecanoe",2022,Travel associated,18157,1 to 4,1 to 4,"IN, Tippecanoe County"
"IN, White",2022,Travel associated,18181,1 to 4,1 to 4,"IN, White County"
"IA, Dallas",2022,Travel associated,19049,1 to 4,1 to 4,"IA, Dallas County"
"IA, Linn",2022,Travel associated,19113,1 to 4,1 to 4,"IA, Linn County"
"KS, Douglas",2022,Travel associated,20045,1 to 4,1 to 4,"KS, Douglas County"
"KY, Jefferson",2022,Travel associated,21111,1 to 4,1 to 4,"KY, Jefferson County"
"KY, Kenton",2022,Travel associated,21117,1 to 4,1 to 4,"KY, Kenton County"
"LA, Jefferson Parish",2022,Travel associated,22051,1 to 4,1 to 4,"LA, Jefferson Parish"
"LA, Orleans Parish",2022,Travel associated,22071,1 to 4,1 to 4,"LA, Orleans Parish"
"MD, Baltimore",2022,Travel associated,24005,1 to 4,1 to 4,"MD, Baltimore County"
"MD, Frederick",2022,Travel associated,24021,1 to 4,1 to 4,"MD, Frederick County"
"MD, Howard",2022,Travel associated,24027,1 to 4,1 to 4,"MD, Howard County"
"MD, Montgomery",2022,Travel associated,24031,1 to 4,1 to 4,"MD, Montgomery County"
"MD, Prince Georges",2022,Travel associated,24033,1 to 4,1 to 4,"MD, Prince George's County"
"MD, Baltimore City",2022,Travel associated,24510,1 to 4,1 to 4,"MD, Baltimore City"
"MA, Norfolk",2022,Travel associated,25021,1 to 4,1 to 4,"MA, Norfolk County"
"MA, Worcester",2022,Travel associated,25027,1 to 4,1 to 4,"MA, Worcester County"
"MI, Alpena",2022,Travel associated,26007,1 to 4,1 to 4,"MI, Alpena County"
"MI, Genesee",2022,Travel associated,26049,1 to 4,1 to 4,"MI, Genesee County"
"MI, Ingham",2022,Travel associated,26065,1 to 4,1 to 4,"MI, Ingham County"
"MI, Kent",2022,Travel associated,26081,1 to 4,1 to 4,"MI, Kent County"
"MI, Oakland",2022,Travel associated,26125,1 to 4,1 to 4,"MI, Oakland County"
"MI, Washtenaw",2022,Travel associated,26161,1 to 4,1 to 4,"MI, Washtenaw County"
"MN, Anoka",2022,Travel associated,27003,1 to 4,1 to 4,"MN, Anoka County"
"MN, Dakota",2022,Travel associated,27037,1 to 4,1 to 4,"MN, Dakota County"
"MN, Hennepin",2022,Travel associated,27053,1 to 4,1 to 4,"MN, Hennepin County"
"MN, Ramsey",2022,Travel associated,27123,1 to 4,1 to 4,"MN, Ramsey County"
"MO, Jackson",2022,Travel associated,29095,1 to 4,1 to 4,"MO, Jackson County"
"NE, Dodge",2022,Travel associated,31053,1 to 4,1 to 4,"NE, Dodge County"
"NE, Lancaster",2022,Travel associated,31109,1 to 4,1 to 4,"NE, Lancaster County"
"NE, Saline",2022,Travel associated,31151,1 to 4,1 to 4,"NE, Saline County"
"NE, Sarpy",2022,Travel associated,31153,1 to 4,1 to 4,"NE, Sarpy County"
"NV, Clark",2022,Travel associated,32003,1 to 4,1 to 4,"NV, Clark County"
"NH, Rockingham",2022,Travel associated,33015,1 to 4,1 to 4,"NH, Rockingham County"
"NJ, Bergen",2022,Travel associated,34003,1 to 4,1 to 4,"NJ, Bergen County"
"NJ, Camden",2022,Travel associated,34007,1 to 4,1 to 4,"NJ, Camden County"
"NJ, Cumberland",2022,Travel associated,34011,1 to 4,1 to 4,"NJ, Cumberland County"
"NJ, Essex",2022,Travel associated,34013,1 to 4,1 to 4,"NJ, Essex County"
"NJ, Mercer",2022,Travel associated,34021,1 to 4,1 to 4,"NJ, Mercer County"
"NJ, Monmouth",2022,Travel associated,34025,1 to 4,1 to 4,"NJ, Monmouth County"
"NJ, Somerset",2022,Travel associated,34035,1 to 4,1 to 4,"NJ, Somerset County"
"NM, Bernalillo",2022,Travel associated,35001,1 to 4,1 to 4,"NM, Bernalillo County"
"NM, Santa Fe",2022,Travel associated,35049,1 to 4,1 to 4,"NM, Santa Fe County"
"NY, Albany",2022,Travel associated,36001,1 to 4,1 to 4,"NY, Albany County"
"NY, Erie",2022,Travel associated,36029,1 to 4,1 to 4,"NY, Erie County"
"NY, Monroe",2022,Travel associated,36055,1 to 4,1 to 4,"NY, Monroe County"
"NY, Onondaga",2022,Travel associated,36067,1 to 4,1 to 4,"NY, Onondaga County"
"NY, Richmond",2022,Travel associated,36085,1 to 4,1 to 4,"NY, Richmond County"
"NY, Schenectady",2022,Travel associated,36093,1 to 4,1 to 4,"NY, Schenectady County"
"NY, Tompkins",2022,Travel associated,36109,1 to 4,1 to 4,"NY, Tompkins County"
"NY, Ulster",2022,Travel associated,36111,1 to 4,1 to 4,"NY, Ulster County"
"NY, Westchester",2022,Travel associated,36119,1 to 4,1 to 4,"NY, Westchester County"
"NC, Cumberland",2022,Travel associated,37051,1 to 4,1 to 4,"NC, Cumberland County"
"NC, Durham",2022,Travel associated,37063,1 to 4,1 to 4,"NC, Durham County"
"NC, Gaston",2022,Travel associated,37071,1 to 4,1 to 4,"NC, Gaston County"
"NC, Iredell",2022,Travel associated,37097,1 to 4,1 to 4,"NC, Iredell County"
"NC, Mecklenburg",2022,Travel associated,37119,1 to 4,1 to 4,"NC, Mecklenburg County"
"NC, New Hanover",2022,Travel associated,37129,1 to 4,1 to 4,"NC, New Hanover County"
"NC, Orange",2022,Travel associated,37135,1 to 4,1 to 4,"NC, Orange County"
"NC, Wayne",2022,Travel associated,37191,1 to 4,1 to 4,"NC, Wayne County"
"OH, Butler",2022,Travel associated,39017,1 to 4,1 to 4,"OH, Butler County"
"OH, Cuyahoga",2022,Travel associated,39035,1 to 4,1 to 4,"OH, Cuyahoga County"
"OH, Lucas",2022,Travel associated,39095,1 to 4,1 to 4,"OH, Lucas County"
"OH, Montgomery",2022,Travel associated,39113,1 to 4,1 to 4,"OH, Montgomery County"
"OR, Clackamas",2022,Travel associated,41005,1 to 4,1 to 4,"OR, Clackamas County"
"OR, Hood River",2022,Travel associated,41027,1 to 4,1 to 4,"OR, Hood River County"
"OR, Jackson",2022,Travel associated,41029,1 to 4,1 to 4,"OR, Jackson County"
"OR, Lane",2022,Travel associated,41039,1 to 4,1 to 4,"OR, Lane County"
"OR, Multnomah",2022,Travel associated,41051,1 to 4,1 to 4,"OR, Multnomah County"
"OR, Washington",2022,Travel associated,41067,1 to 4,1 to 4,"OR, Washington County"
"PA, Allegheny",2022,Travel associated,42003,1 to 4,1 to 4,"PA, Allegheny County"
"PA, Beaver",2022,Travel associated,42007,1 to 4,1 to 4,"PA, Beaver County"
"PA, Berks",2022,Travel associated,42011,1 to 4,1 to 4,"PA, Berks County"
"PA, Bucks",2022,Travel associated,42017,1 to 4,1 to 4,"PA, Bucks County"
"PA, Cumberland",2022,Travel associated,42041,1 to 4,1 to 4,"PA, Cumberland County"
"PA, Dauphin",2022,Travel associated,42043,1 to 4,1 to 4,"PA, Dauphin County"
"PA, Delaware",2022,Travel associated,42045,1 to 4,1 to 4,"PA, Delaware County"
"PA, Lackawanna",2022,Travel associated,42069,1 to 4,1 to 4,"PA, Lackawanna County"
"PA, Lancaster",2022,Travel associated,42071,1 to 4,1 to 4,"PA, Lancaster County"
"PA, Monroe",2022,Travel associated,42089,1 to 4,1 to 4,"PA, Monroe County"
"PA, Montgomery",2022,Travel associated,42091,1 to 4,1 to 4,"PA, Montgomery County"
"PA, Northampton",2022,Travel associated,42095,1 to 4,1 to 4,"PA, Northampton County"
"PA, Philadelphia",2022,Travel associated,42101,1 to 4,1 to 4,"PA, Philadelphia County"
"RI, Kent",2022,Travel associated,44003,1 to 4,1 to 4,"RI, Kent County"
"RI, Providence",2022,Travel associated,44007,1 to 4,1 to 4,"RI, Providence County"
"SC, Berkeley",2022,Travel associated,45015,1 to 4,1 to 4,"SC, Berkeley County"
"TN, Davidson",2022,Travel associated,47037,1 to 4,1 to 4,"TN, Davidson County"
"TN, Hamilton",2022,Travel associated,47065,1 to 4,1 to 4,"TN, Hamilton County"
"TN, Rutherford",2022,Travel associated,47149,1 to 4,1 to 4,"TN, Rutherford County"
"TX, Bexar",2022,Travel associated,48029,1 to 4,1 to 4,"TX, Bexar County"
"TX, Brazoria",2022,Travel associated,48039,1 to 4,1 to 4,"TX, Brazoria County"
"TX, Cameron",2022,Travel associated,48061,1 to 4,1 to 4,"TX, Cameron County"
"TX, Collin",2022,Travel associated,48085,1 to 4,1 to 4,"TX, Collin County"
"TX, Denton",2022,Travel associated,48121,1 to 4,1 to 4,"TX, Denton County"
"TX, Ector",2022,Travel associated,48135,1 to 4,1 to 4,"TX, Ector County"
"TX, Fort Bend",2022,Travel associated,48157,1 to 4,1 to 4,"TX, Fort Bend County"
"TX, Hamilton",2022,Travel associated,48193,1 to 4,1 to 4,"TX, Hamilton County"
"TX, Hays",2022,Travel associated,48209,1 to 4,1 to 4,"TX, Hays County"
"TX, Liberty",2022,Travel associated,48291,1 to 4,1 to 4,"TX, Liberty County"
"TX, Maverick",2022,Travel associated,48323,1 to 4,1 to 4,"TX, Maverick County"
"TX, Montgomery",2022,Travel associated,48339,1 to 4,1 to 4,"TX, Montgomery County"
"TX, Tarrant",2022,Travel associated,48439,1 to 4,1 to 4,"TX, Tarrant County"
"TX, Williamson",2022,Travel associated,48491,1 to 4,1 to 4,"TX, Williamson County"
"TX, Wise",2022,Travel associated,48497,1 to 4,1 to 4,"TX, Wise County"
"UT, Davis",2022,Travel associated,49011,1 to 4,1 to 4,"UT, Davis County"
"UT, Salt Lake",2022,Travel associated,49035,1 to 4,1 to 4,"UT, Salt Lake County"
"VT, Chittenden",2022,Travel associated,50007,1 to 4,1 to 4,"VT, Chittenden County"
"VA, Arlington",2022,Travel associated,51013,1 to 4,1 to 4,"VA, Arlington County"
"VA, Loudoun",2022,Travel associated,51107,1 to 4,1 to 4,"VA, Loudoun County"
"VA, Stafford",2022,Travel associated,51179,1 to 4,1 to 4,"VA, Stafford County"
"VA, Alexandria City",2022,Travel associated,51510,1 to 4,1 to 4,"VA, Alexandria, City of"
"VA, Harrisonburg City",2022,Travel associated,51660,1 to 4,1 to 4,"VA, Harrisonburg, City of"
"VA, Lynchburg City",2022,Travel associated,51680,1 to 4,1 to 4,"VA, Lynchburg, City of"
"WA, Clallam",2022,Travel associated,53009,1 to 4,1 to 4,"WA, Clallam County"
"WA, Clark",2022,Travel associated,53011,1 to 4,1 to 4,"WA, Clark County"
"WA, Kitsap",2022,Travel associated,53035,1 to 4,1 to 4,"WA, Kitsap County"
"WA, Pierce",2022,Travel associated,53053,1 to 4,1 to 4,"WA, Pierce County"
"WA, Snohomish",2022,Travel associated,53061,1 to 4,1 to 4,"WA, Snohomish County"
"WI, La Crosse",2022,Travel associated,55063,1 to 4,1 to 4,"WI, La Crosse County"
"WI, Polk",2022,Travel associated,55095,1 to 4,1 to 4,"WI, Polk County"
"WI, Waukesha",2022,Travel associated,55133,1 to 4,1 to 4,"WI, Waukesha County"
"GU, Guam",2022,Travel associated,66010,1 to 4,1 to 4,"GU, Guam"
"PR, Aguadilla",2022,Travel associated,72005,1 to 4,1 to 4,"PR, Aguadilla Municipality"
"PR, Cabo Rojo",2022,Travel associated,72023,1 to 4,1 to 4,"PR, Cabo Rojo Municipality"
"PR, San Juan",2022,Travel associated,72127,1 to 4,1 to 4,"PR, San Juan Municipality"
"PR, Toa Baja",2022,Travel associated,72137,1 to 4,1 to 4,"PR, Toa Baja Municipality"
"PR, Vega Baja",2022,Travel associated,72145,1 to 4,1 to 4,"PR, Vega Baja Municipality"
"AZ, Maricopa",2022,Travel associated,04013,11,5 to 49,"AZ, Maricopa County"
"CA, Alameda",2022,Travel associated,06001,12,5 to 49,"CA, Alameda County"
"CA, Los Angeles",2022,Travel associated,06037,35,5 to 49,"CA, Los Angeles County"
"CA, Orange",2022,Travel associated,06059,6,5 to 49,"CA, Orange County"
"CA, Sacramento",2022,Travel associated,06067,6,5 to 49,"CA, Sacramento County"
"CA, San Diego",2022,Travel associated,06073,14,5 to 49,"CA, San Diego County"
"CA, San Francisco",2022,Travel associated,06075,6,5 to 49,"CA, San Francisco, City and County of"
"CA, San Mateo",2022,Travel associated,06081,7,5 to 49,"CA, San Mateo County"
"CA, Santa Clara",2022,Travel associated,06085,17,5 to 49,"CA, Santa Clara County"
"DC, Washington",2022,Travel associated,11001,5,5 to 49,"DC, District of Columbia"
"FL, Collier",2022,Travel associated,12021,12,5 to 49,"FL, Collier County"
"FL, Duval",2022,Travel associated,12031,9,5 to 49,"FL, Duval County"
"FL, Lee",2022,Travel associated,12071,29,5 to 49,"FL, Lee County"
"FL, Orange",2022,Travel associated,12095,14,5 to 49,"FL, Orange County"
"FL, Osceola",2022,Travel associated,12097,5,5 to 49,"FL, Osceola County"
"FL, Palm Beach",2022,Travel associated,12099,29,5 to 49,"FL, Palm Beach County"
"FL, Pinellas",2022,Travel associated,12103,7,5 to 49,"FL, Pinellas County"
"FL, Polk",2022,Travel associated,12105,8,5 to 49,"FL, Polk County"
"FL, St Lucie",2022,Travel associated,12111,8,5 to 49,"FL, St. Lucie County"
"FL, Sarasota",2022,Travel associated,12115,5,5 to 49,"FL, Sarasota County"
"IL, Cook",2022,Travel associated,17031,9,5 to 49,"IL, Cook County"
"MA, Essex",2022,Travel associated,25009,8,5 to 49,"MA, Essex County"
"MA, Middlesex",2022,Travel associated,25017,8,5 to 49,"MA, Middlesex County"
"MA, Suffolk",2022,Travel associated,25025,8,5 to 49,"MA, Suffolk County"
"NJ, Hudson",2022,Travel associated,34017,8,5 to 49,"NJ, Hudson County"
"NJ, Middlesex",2022,Travel associated,34023,7,5 to 49,"NJ, Middlesex County"
"NJ, Union",2022,Travel associated,34039,8,5 to 49,"NJ, Union County"
"NY, Bronx",2022,Travel associated,36005,17,5 to 49,"NY, Bronx County"
"NY, Kings",2022,Travel associated,36047,10,5 to 49,"NY, Kings County"
"NY, Nassau",2022,Travel associated,36059,7,5 to 49,"NY, Nassau County"
"NY, New York",2022,Travel associated,36061,15,5 to 49,"NY, New York County"
"NY, Queens",2022,Travel associated,36081,18,5 to 49,"NY, Queens County"
"NY, Suffolk",2022,Travel associated,36103,5,5 to 49,"NY, Suffolk County"
"TX, Dallas",2022,Travel associated,48113,13,5 to 49,"TX, Dallas County"
"TX, Harris",2022,Travel associated,48201,9,5 to 49,"TX, Harris County"
"TX, Travis",2022,Travel associated,48453,7,5 to 49,"TX, Travis County"
"VA, Fairfax",2022,Travel associated,51059,5,5 to 49,"VA, Fairfax County"
"VA, Prince William",2022,Travel associated,51153,5,5 to 49,"VA, Prince William County"
"WA, King",2022,Travel associated,53033,11,5 to 49,"WA, King County"
"WI, Dane",2022,Travel associated,55025,5,5 to 49,"WI, Dane County"
"FL, Broward",2022,Travel associated,12011,57,50 to 249,"FL, Broward County"
"FL, Hillsborough",2022,Travel associated,12057,80,50 to 249,"FL, Hillsborough County"
"FL, Miami-Dade",2022,Travel associated,12086,623,250+,"FL, Miami-Dade County"
