FullGeoName,Year,Travel status,County,Count,Legend,Notes
"PR, Nabuabo",2016,Locally acquired,72103,1 to 4,1 to 4,"PR, Naguabo Municipality"
"PR, Orocovis",2016,Locally acquired,72107,1 to 4,1 to 4,"PR, Orocovis Municipality"
"PR, Patillas",2016,Locally acquired,72109,1 to 4,1 to 4,"PR, Patillas Municipality"
"PR, Penuelas",2016,Locally acquired,72111,1 to 4,1 to 4,"PR, Penuelas Municipality"
"PR, Rincon",2016,Locally acquired,72117,1 to 4,1 to 4,"PR, Rincon Municipality"
"PR, Rio Grande",2016,Locally acquired,72119,1 to 4,1 to 4,"PR, Rio Grande Municipality"
"PR, Salinas",2016,Locally acquired,72123,1 to 4,1 to 4,"PR, Salinas Municipality"
"PR, San Lorenzo",2016,Locally acquired,72129,1 to 4,1 to 4,"PR, San Lorenzo Municipality"
"PR, Santa Isabel",2016,Locally acquired,72133,1 to 4,1 to 4,"PR, Santa Isabel Municipality"
"PR, Toa Alta",2016,Locally acquired,72135,1 to 4,1 to 4,"PR, Toa Alta Municipality"
"PR, Toa Baja",2016,Locally acquired,72137,1 to 4,1 to 4,"PR, Toa Baja Municipality"
"PR, Vega Baja",2016,Locally acquired,72145,1 to 4,1 to 4,"PR, Vega Baja Municipality"
"PR, Villalba",2016,Locally acquired,72149,1 to 4,1 to 4,"PR, Villalba Municipality"
"PR, Yabucoa",2016,Locally acquired,72151,1 to 4,1 to 4,"PR, Yabucoa Municipality"
"PR, Yauco",2016,Locally acquired,72153,1 to 4,1 to 4,"PR, Yauco Municipality"
"VI, St. John",2016,Locally acquired,78020,1 to 4,1 to 4,"VI, Saint John Island"
"VI, St. Thomas",2016,Locally acquired,78030,1 to 4,1 to 4,"VI, Saint Thomas Island"
"HI, Hawaii",2016,Locally acquired,15001,48,5 to 49,"HI, Hawaii County"
,2016,Locally acquired,64000,8,5 to 49,"FM, Unk"
"PR, Bayamon",2016,Locally acquired,72021,12,5 to 49,"PR, Bayamon Municipality"
"PR, Caguas",2016,Locally acquired,72025,12,5 to 49,"PR, Caguas Municipality"
"PR, Carolina",2016,Locally acquired,72031,15,5 to 49,"PR, Carolina Municipality"
"PR, Guaynabo",2016,Locally acquired,72061,9,5 to 49,"PR, Guaynabo Municipality"
"PR, Juana Diaz",2016,Locally acquired,72075,7,5 to 49,"PR, Juana Diaz Municipality"
"PR, Ponce",2016,Locally acquired,72113,20,5 to 49,"PR, Ponce Municipality"
"PR, San Juan",2016,Locally acquired,72127,49,5 to 49,"PR, San Juan Municipality"
"PR, Trujillo Alto",2016,Locally acquired,72139,7,5 to 49,"PR, Trujillo Alto Municipality"
"VI, St. Croix",2016,Locally acquired,78010,6,5 to 49,"VI, Saint Croix Island"
